code,name,current price, highest price, lowest price, rate to high, rate to low, price rate,days from last open, days from lowest price, priceTrend, redKline, redSoldier, industrySector, industrySubSector
600126,杭钢股份,8.11,15.63,5.89,0.51887393,0.7262639,0.22792606,47,72,GoUpRed,0,true,null,钢铁行业
600125,铁龙物流,9.19,19.97,7.5,0.46019027,0.8161045,0.13552524,61,72,GoUpRed,0,true,交通运输、仓储和邮政业,交运物流
600509,天富能源,9.81,18.19,7.76,0.5393073,0.7910296,0.19654843,61,72,GoUpRed,0,false,电力、煤气及水的生产和供应业,电力行业
600121,郑州煤电,7.3,11.69,4.71,0.6244654,0.64520544,0.37106022,61,65,GoDown,1,false,null,煤炭采选
002516,旷达科技,14.4,23.23,9.16,0.61988807,0.63611114,0.3724236,61,72,GoDown,0,true,制造业,纺织服装
000422,湖北宜化,7.77,12.48,6.15,0.6225962,0.7915058,0.25592417,61,72,GoDown,0,true,制造业,化肥行业
000421,南京中北,9.64,15.8,6.53,0.6101266,0.67738587,0.33549082,61,72,GoUpMix,0,true,电力、煤气及水的生产和供应业,房地产
300167,迪威视讯,21.42,53.26,13.35,0.40217802,0.6232493,0.20220497,61,72,GoDown,3,true,null,3G
000420,吉林化纤,7.65,12.19,5.03,0.6275636,0.65751636,0.3659218,61,72,GoDown,0,false,制造业,化工化纤
300164,通源石油,10.73,15.43,9.86,0.6953985,0.9189189,0.15619385,58,14,GoUpRed,0,false,采掘业,煤炭石油
000839,中信国安,20.35,28.57,20.35,0.71228564,1.0,0.0,4,0,GoDown,0,false,信息传输、软件和信息技术服务业,新能源
300159,新研股份,16.6,30.85,10.53,0.53808755,0.6343373,0.2987205,61,79,GoUpRed,0,false,null,航天军工
000837,秦川机床,14.48,23.03,10.55,0.6287451,0.7285912,0.3149038,61,116,GoUpRed,0,true,null,机械
300157,恒泰艾普,12.21,20.35,8.73,0.59999996,0.7149877,0.29948366,39,39,GoUpRed,0,true,深证成指,石油行业
600583,海油工程,8.95,17.09,8.2,0.52369803,0.9162011,0.08436445,61,84,GoUpRed,0,false,采掘业,工程建设
600586,金晶科技,6.11,10.28,3.89,0.594358,0.63666123,0.3474179,61,72,GoDown,0,true,null,新能源
000006,深振业Ａ,11.51,19.44,8.67,0.5920782,0.75325805,0.26369545,61,72,GoDown,0,false,房地产业,房地产
000831,五矿稀土,20.7,39.74,13.6,0.52088577,0.65700483,0.27161437,61,116,GoDown,0,false,制造业,有色金属
000830,鲁西化工,6.93,13.81,5.35,0.50181025,0.7720058,0.1867612,61,72,GoUpRed,0,false,深证成指,化肥行业
300170,汉得信息,19.85,42.3,12.51,0.46926716,0.6302267,0.24639142,61,72,GoDown,0,true,信息传输、软件和信息技术服务业,计算机
600569,安阳钢铁,3.16,6.37,2.81,0.49607536,0.88924044,0.09831465,61,72,GoUpRed,3,false,制造业,钢铁
600567,山鹰纸业,3.8,7.74,3.29,0.49095607,0.8657895,0.114606746,61,72,GoUpRed,0,true,null,造纸印刷
002501,利源精制,12.58,23.79,8.69,0.5287936,0.690779,0.2576159,61,72,GoUpRed,1,false,深证成指,有色金属
002500,山西证券,15.24,26.11,9.15,0.5836844,0.6003937,0.35908017,61,72,GoDown,0,true,金融业,券商信托
000828,东莞控股,12.7,21.67,8.37,0.5860637,0.6590551,0.3255639,61,117,GoUpRed,0,true,null,交通设施
600577,精达股份,6.45,11.41,3.94,0.5652936,0.6108527,0.3360107,61,72,GoUpGreen,0,true,制造业,仪电仪表
000822,山东海化,7.41,11.65,5.1,0.63605154,0.6882591,0.35267177,61,119,GoUpGreen,3,false,null,化工化纤
000823,超声电子,11.65,19.5,7.41,0.5974359,0.63605154,0.35070303,61,72,GoUpMix,0,false,深证成指,电子元件
000825,太钢不锈,4.1,9.1,3.82,0.45054942,0.9317073,0.05303029,61,84,GoUpRed,0,true,深证成指,钢铁行业
000407,胜利股份,8.31,12.53,5.5,0.66320837,0.66185313,0.39971557,61,79,GoUpMix,0,false,深证成指,化工化纤
002538,司尔特,12.61,19.53,8.96,0.6456733,0.7105472,0.3453169,61,72,GoUpRed,0,true,制造业,化工化纤
000031,中粮地产,14.05,23.17,10.79,0.60638756,0.7679715,0.26332796,61,119,GoDown,0,true,房地产业,房地产
000030,富奥股份,10.2,16.6,7.01,0.6144578,0.68725497,0.3326381,61,72,GoUpRed,0,true,null,汽车行业
603188,亚邦股份,22.38,42.65,16.53,0.52473617,0.738606,0.22396624,61,72,GoUpRed,0,true,null,化工行业
002532,新界泵业,15.26,24.3,9.38,0.62798357,0.6146789,0.39410192,61,72,GoUpRed,0,true,null,机械行业
002535,林州重机,12.27,20.29,8.47,0.6047314,0.69030154,0.321489,34,34,GoDown,3,true,制造业,机械
600557,康缘药业,25.02,40.17,20.3,0.6228529,0.8113509,0.2375441,61,72,GoUpRed,0,true,制造业,医药
300140,启源装备,24.9,61.5,17.72,0.40487805,0.71164656,0.16400184,50,73,GoDown,0,true,null,输配电气
000401,冀东水泥,10.9,19.91,7.93,0.5474636,0.72752297,0.24791318,61,72,GoDown,0,true,制造业,建材
000400,许继电气,19.43,35.7,14.53,0.5442577,0.7478126,0.23145962,61,72,GoUpRed,3,true,制造业,电力设备
000812,陕西金叶,12.8,21.17,12.58,0.6046292,0.98281246,0.025611207,26,1,GoUpRed,0,true,深证成指,包装材料
000818,方大化工,9.4,14.49,6.36,0.64872324,0.6765958,0.37392372,61,61,GoUpMix,0,true,制造业,化工化纤
300135,宝利国际,8.84,15.68,8.1,0.5637755,0.9162896,0.0976253,56,42,GoUpRed,3,false,制造业,化工行业
000816,智慧农业,8.34,16.49,5.57,0.5057611,0.6678657,0.253663,61,79,GoDown,0,true,制造业,机械
002540,亚太科技,9.98,20.36,7.11,0.49017677,0.7124249,0.21660373,61,72,GoUpRed,0,true,制造业,有色金属
000027,深圳能源,9.81,14.9,7.02,0.65838933,0.7155963,0.35406098,61,119,GoDown,0,true,电力、煤气及水的生产和供应业,公用事业
000416,民生控股,9.33,15.77,7.19,0.5916297,0.7706324,0.24941723,1,52,GoDown,0,true,金融业,null
000415,渤海租赁,9.02,13.84,6.39,0.6517341,0.70842564,0.3530202,39,67,GoDown,2,false,深证成指,多元金融
000417,合肥百货,10.93,19.14,7.08,0.5710554,0.6477584,0.3192372,61,72,GoDown,0,false,批发和零售业,商业百货
002527,新时达,21.99,30.92,17.12,0.71119016,0.7785357,0.35289848,61,61,GoUpRed,0,true,深证成指,机械行业
000419,通程控股,9.0,15.7,5.83,0.5732484,0.6477778,0.32117528,61,119,GoUpRed,0,true,批发和零售业,商业百货
603198,迎驾贡酒,29.79,49.51,20.56,0.60169667,0.69016445,0.31882563,61,145,GoUpRed,0,false,制造业,酿酒行业
002521,齐峰新材,12.5,21.56,8.19,0.57977736,0.65519994,0.32236353,61,72,GoUpRed,0,false,制造业,造纸印刷
600549,厦门钨业,18.81,35.6,14.34,0.5283708,0.76236045,0.21025398,61,84,GoDown,0,false,null,新能源
600547,山东黄金,21.0,32.76,15.73,0.64102566,0.7490476,0.30945396,61,66,GoDown,0,true,null,有色金属
300150,世纪瑞尔,14.5,20.67,11.95,0.70149976,0.8241379,0.2924312,32,32,GoDown,0,false,计算机,电子信息
600545,新疆城建,11.07,22.88,8.22,0.48382866,0.74254745,0.19440652,61,119,GoUpRed,0,false,建筑业,工程建筑
300152,科融环境,11.21,14.51,9.2,0.7725706,0.82069576,0.3785311,41,40,GoUpRed,0,true,制造业,节能环保
600546,山煤国际,4.43,10.51,3.94,0.4215033,0.8893906,0.07458139,61,72,GoDown,0,false,批发和零售业,煤炭采选
000413,东旭光电,9.08,14.61,6.86,0.62149215,0.75550663,0.2864516,61,72,GoDown,0,true,深证成指,电子元件
600555,九龙山,9.02,15.11,8.73,0.5969557,0.96784914,0.04545469,32,14,GoUpRed,0,false,null,旅游酒店
000800,一汽轿车,16.37,29.0,13.34,0.5644828,0.8149053,0.19348663,61,119,GoUpRed,3,true,深证成指,新能源
600550,保变电气,8.8,17.85,6.27,0.4929972,0.7125,0.21848015,61,72,GoDown,0,true,制造业,输配电气
300148,天舟文化,17.6,36.07,13.42,0.48794013,0.7625,0.18454748,1,4,GoUpGreen,0,true,深证成指,教育传媒
300149,量子高科,17.65,27.73,17.65,0.63649476,1.0,0.0,8,0,GoUpGreen,0,true,null,酿酒食品
603169,兰石重装,18.25,31.71,12.57,0.57552826,0.68876714,0.29676074,61,119,GoDown,3,true,null,仪器仪表
603166,福达股份,27.04,50.86,20.24,0.53165555,0.7485207,0.2220771,61,66,GoUpRed,0,true,制造业,交通工具
603167,渤海轮渡,12.42,23.18,8.48,0.5358067,0.68276966,0.26802725,61,72,GoUpRed,0,true,交通运输、仓储和邮政业,运输物流
000875,吉电股份,9.19,19.01,7.34,0.48342976,0.7986943,0.1585261,61,115,GoDown,0,true,null,新能源
000878,云南铜业,13.85,24.5,9.9,0.5653061,0.7148014,0.270548,61,62,GoDown,0,false,深证成指,有色金属
000877,天山股份,8.03,15.2,6.85,0.52828944,0.85305107,0.14131734,61,119,GoUpRed,0,false,制造业,水泥建材
000060,中金岭南,14.03,29.0,9.33,0.48379308,0.6650036,0.23894255,61,62,GoDown,0,true,深证成指,有色金属
000061,农 产 品,17.69,27.99,11.51,0.6320115,0.6506501,0.37500003,61,119,GoDown,0,false,深证成指,商业连锁
000863,三湘股份,11.75,19.15,8.19,0.613577,0.69702125,0.32481757,16,67,GoUpGreen,0,false,房地产业,房地产
000059,*ST华锦,8.01,13.64,6.05,0.5872434,0.7553059,0.25823453,61,72,GoDown,0,false,制造业,化工行业
300189,神农基因,7.41,10.22,7.41,0.7250489,1.0,0.0,19,0,GoUpGreen,0,false,null,农林牧渔
300184,力源信息,17.68,28.44,17.25,0.62165964,0.97567874,0.038427193,39,40,GoDown,0,true,批发和零售业,电子信息
300185,通裕重工,9.19,17.83,5.95,0.5154234,0.6474429,0.27272725,61,72,GoUpMix,0,true,深证成指,机械行业
300180,华峰超纤,14.91,22.96,10.33,0.6493903,0.6928236,0.36262867,61,85,GoDown,0,false,制造业,新材料
000852,石化机械,21.36,39.96,13.26,0.5345346,0.6207865,0.3033708,61,72,GoDown,0,false,制造业,机械
000859,国风塑业,6.68,14.14,4.36,0.47241864,0.65269464,0.23721877,61,72,GoUpRed,0,true,制造业,建材
300199,翰宇药业,24.63,50.36,15.42,0.4890786,0.6260658,0.2635947,61,72,GoDown,0,true,深证成指,医药制造
300195,长荣股份,23.89,46.5,15.17,0.5137634,0.63499373,0.27832747,61,72,GoDown,0,false,null,机械行业
600598,北大荒,14.73,25.24,9.3,0.5835975,0.6313646,0.3406524,61,114,GoDown,0,false,农、林、牧、渔业,农牧饲渔
600596,新安股份,10.2,20.83,6.5,0.48967835,0.6372549,0.25819957,61,72,GoUpGreen,0,true,制造业,农药兽药
600597,光明乳业,15.92,28.64,14.49,0.55586594,0.91017586,0.10106009,61,62,GoUpRed,3,false,制造业,酿酒食品
000848,承德露露,16.5,25.32,11.86,0.6516588,0.71878785,0.34472513,61,80,GoDown,0,true,深证成指,酿酒食品
002595,豪迈科技,22.69,30.07,18.25,0.7545727,0.8043191,0.37563458,61,72,GoUpGreen,0,true,深证成指,交通工具
002585,双星新材,13.04,22.0,8.2,0.59272724,0.62883437,0.35072464,61,72,GoUpRed,0,true,制造业,新材料
002597,金禾实业,11.0,18.26,6.99,0.6024096,0.63545454,0.3558119,61,72,GoUpRed,0,true,null,化工行业
601699,潞安环能,6.42,12.35,5.77,0.51983804,0.8987539,0.0987842,61,85,GoUpRed,0,true,采掘业,煤炭采选
000488,晨鸣纸业,8.92,13.35,6.19,0.6681648,0.6939462,0.3812849,61,72,GoUpRed,3,true,深证成指,造纸印刷
000900,现代投资,8.39,13.23,6.77,0.6341648,0.80691296,0.25077406,61,85,GoUpRed,0,true,深证成指,交通设施
000906,物产中拓,16.09,33.26,10.23,0.48376432,0.6357986,0.25445077,61,72,GoUpGreen,0,false,null,节能环保
000905,厦门港务,13.29,24.18,8.65,0.5496278,0.65086526,0.29877657,61,119,GoDown,0,true,交通运输、仓储和邮政业,港口水运
000903,云内动力,8.3,12.39,6.4,0.66989505,0.7710843,0.31719533,61,72,GoDown,0,true,制造业,机械行业
300255,常山药业,17.51,34.71,11.82,0.5044656,0.6750428,0.2485802,61,79,GoDown,0,false,制造业,医药制造
002543,万和电气,18.21,31.35,11.6,0.5808612,0.63701266,0.33468348,61,72,GoUpRed,0,true,null,电器
000908,景峰医药,16.12,25.9,11.34,0.62239385,0.7034739,0.32829675,61,114,GoDown,0,true,制造业,机械行业
002545,东方铁塔,10.86,13.59,9.27,0.79911697,0.8535912,0.3680554,10,11,GoUpGreen,0,true,null,水泥建材
000910,大亚科技,16.54,26.98,11.22,0.61304677,0.67835546,0.3375635,61,119,GoDown,0,true,制造业,木业家具
000912,*ST天化,7.32,12.36,4.67,0.59223306,0.63797814,0.34460342,61,72,GoUpGreen,0,false,制造业,成渝特区
000917,电广传媒,26.56,38.55,26.18,0.68897533,0.9856928,0.030719418,35,23,GoDown,0,true,深证成指,数字电视
000916,华北高速,6.03,11.31,4.79,0.5331565,0.7943615,0.19018407,61,72,GoUpRed,0,true,null,高速公路
002554,惠博普,13.0,20.76,7.99,0.62620425,0.6146154,0.39232576,61,72,GoDown,0,false,深证成指,石油行业
000919,金陵药业,17.2,29.26,12.53,0.5878332,0.7284883,0.27913934,61,72,GoUpRed,0,true,深证成指,医药
002559,亚威股份,15.91,29.91,9.88,0.53192914,0.6209931,0.30104843,61,72,GoDown,0,true,制造业,机械
002556,辉隆股份,18.49,33.2,11.25,0.5569277,0.608437,0.3298405,61,72,GoDown,0,false,批发和零售业,商业连锁
601666,平煤股份,4.66,9.06,4.34,0.51434875,0.93133056,0.06779654,61,72,GoUpRed,0,false,采掘业,煤炭石油
002570,贝因美,14.93,29.89,9.93,0.4994982,0.66510385,0.250501,61,72,GoUpRed,0,true,深证成指,酿酒食品
002566,益盛药业,16.3,26.44,12.61,0.6164901,0.77361965,0.26681122,61,72,GoDown,0,true,制造业,医药制造
001896,豫能控股,12.11,26.41,10.63,0.4585384,0.877787,0.09378958,28,45,GoDown,0,false,null,电力
600189,吉林森工,12.89,21.75,9.85,0.5926437,0.76415825,0.2554622,23,45,GoDown,0,true,null,木业家具
600187,国中水务,6.21,11.19,4.66,0.55495983,0.75040257,0.23736604,44,62,GoUpRed,0,true,null,公用事业
600188,兖州煤业,9.45,19.05,7.68,0.496063,0.8126984,0.15567283,61,84,GoDown,0,true,采掘业,H股
600185,格力地产,21.24,42.48,14.74,0.5,0.69397366,0.23431867,61,72,GoDown,0,true,null,房地产
601218,吉鑫科技,6.99,15.86,4.88,0.4407314,0.69814026,0.19216755,61,72,GoDown,0,true,制造业,输配电气
601216,君正集团,11.45,15.75,8.85,0.72698414,0.7729258,0.37681153,61,72,GoDown,0,true,null,化工行业
600180,瑞茂通,22.08,46.93,15.56,0.47048795,0.7047102,0.20784187,61,74,GoUpGreen,0,false,批发和零售业,煤炭采选
601226,华电重工,12.65,24.12,9.86,0.524461,0.77944666,0.19565216,61,72,GoUpRed,0,true,科学研究和技术服务业,工程建筑
600177,雅戈尔,16.28,24.92,11.45,0.65329057,0.7033169,0.35857466,61,85,GoDown,0,false,房地产业,纺织服装
600170,上海建工,7.08,14.3,6.81,0.49510488,0.9618644,0.036048062,61,84,GoUpRed,0,false,建筑业,工程建筑
601231,环旭电子,14.46,21.71,10.94,0.6660525,0.7565698,0.32683384,61,84,GoUpRed,0,true,制造业,电子元件
601233,桐昆股份,13.15,26.33,9.59,0.4994303,0.7292776,0.21266425,60,71,GoDown,0,true,null,化纤行业
600166,福田汽车,6.33,12.03,5.31,0.52618456,0.83886254,0.15178572,61,84,GoUpRed,0,true,null,新能源
600169,太原重工,5.74,13.39,4.43,0.4286781,0.77177703,0.14620534,61,72,GoDown,0,false,null,机械
600167,联美控股,20.11,25.76,19.35,0.7806677,0.96220785,0.118564785,23,3,GoUpGreen,1,true,电力、煤气及水的生产和供应业,供水供气
600159,大龙地产,6.17,10.71,3.97,0.57609713,0.64343596,0.32640952,61,72,GoUpGreen,0,false,null,房地产
601208,东材科技,9.37,16.06,6.7,0.58343714,0.715048,0.28525642,61,72,GoUpRed,3,true,null,材料行业
600151,航天机电,12.36,20.46,8.34,0.6041056,0.6747573,0.33168316,37,38,GoUpRed,0,true,null,电子元件
600149,廊坊发展,15.26,28.68,11.29,0.5320781,0.7398427,0.22829215,61,117,GoUpRed,3,false,综合,房地产
600190,锦州港,5.74,11.29,4.42,0.5084145,0.7700349,0.1921397,53,67,GoUpRed,0,false,null,交通设施
600193,创兴资源,14.75,32.12,9.21,0.45921546,0.62440675,0.2418158,23,27,GoUpRed,0,false,采掘业,有色金属
600192,长城电工,10.34,19.35,6.65,0.5343669,0.64313346,0.29055116,61,72,GoDown,0,true,null,新能源
600195,中牧股份,21.38,39.31,17.18,0.54388195,0.8035548,0.18978755,23,23,GoUpRed,0,true,null,医药制造
600199,金种子酒,10.04,16.14,7.52,0.622057,0.749004,0.2923434,61,72,GoUpRed,3,false,null,酿酒行业
600198,大唐电信,24.67,55.0,15.38,0.44854546,0.6234293,0.23447753,61,79,GoUpRed,0,true,null,通讯行业
